-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id            Marker lineage            # genomes   # markers   # marker sets    0     1    2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  bin.85             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.74             root (UID1)                 5656         56            24         0     54   2    0   0   0       100.00           2.78               0.00          
  bin.73             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.51             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.42             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.40             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.35             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.29             root (UID1)                 5656         56            24         0     55   1    0   0   0       100.00           0.46               0.00          
  bin.21             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.17             root (UID1)                 5656         56            24         0     56   0    0   0   0       100.00           0.00               0.00          
  bin.83     o__Burkholderiales (UID4000)        193         427           214         1    421   5    0   0   0       99.77            1.03              40.00          
  bin.26    f__Flavobacteriaceae (UID2817)        81         511           283         29   474   8    0   0   0       99.34            1.54              50.00          
  bin.77             root (UID1)                 5656         56            24         3     53   0    0   0   0       98.61            0.00               0.00          
  bin.76     o__Burkholderiales (UID4002)        107         573           251         38   514   21   0   0   0       98.19            3.63              66.67          
  bin.46             root (UID1)                 5656         56            24         1     55   0    0   0   0       97.92            0.00               0.00          
  bin.3              root (UID1)                 5656         56            24         1     49   5    1   0   0       97.92           19.21              25.00          
  bin.57   c__Deltaproteobacteria (UID3216)       83         247           155         10   227   9    1   0   0       94.19            6.47               0.00          
  bin.62             root (UID1)                 5656         56            24         16    40   0    0   0   0       93.23            0.00               0.00          
  bin.44     o__Burkholderiales (UID4002)        107         573           251         85   468   20   0   0   0       91.05            3.27              55.00          
  bin.75             root (UID1)                 5656         56            24         16    40   0    0   0   0       89.76            0.00               0.00          
  bin.60             root (UID1)                 5656         56            24         13    43   0    0   0   0       87.50            0.00               0.00          
  bin.70             root (UID1)                 5656         56            24         13    43   0    0   0   0       86.99            0.00               0.00          
  bin.24             root (UID1)                 5656         56            24         21    35   0    0   0   0       84.83            0.00               0.00          
  bin.28             root (UID1)                 5656         56            24         15    41   0    0   0   0       83.33            0.00               0.00          
  bin.27             root (UID1)                 5656         56            24         15    41   0    0   0   0       83.33            0.00               0.00          
  bin.23             root (UID1)                 5656         56            24         17    39   0    0   0   0       83.19            0.00               0.00          
  bin.52             root (UID1)                 5656         56            24         27    29   0    0   0   0       81.34            0.00               0.00          
  bin.41     o__Burkholderiales (UID4002)        107         574           251        158   402   14   0   0   0       80.88            2.18              21.43          
  bin.37             root (UID1)                 5656         56            24         30    24   2    0   0   0       79.17            6.25              100.00         
  bin.2              root (UID1)                 5656         56            24         25    31   0    0   0   0       78.41            0.00               0.00          
  bin.18             root (UID1)                 5656         56            24         21    35   0    0   0   0       77.27            0.00               0.00          
  bin.31             root (UID1)                 5656         56            24         29    27   0    0   0   0       76.77            0.00               0.00          
  bin.50             root (UID1)                 5656         56            24         23    33   0    0   0   0       76.52            0.00               0.00          
  bin.10             root (UID1)                 5656         56            24         24    32   0    0   0   0       76.26            0.00               0.00          
  bin.82      f__Rhizobiaceae (UID3563)           81         808           337        235   559   14   0   0   0       75.66            2.00              78.57          
  bin.25             root (UID1)                 5656         56            24         17    39   0    0   0   0       75.00            0.00               0.00          
  bin.22             root (UID1)                 5656         56            24         26    30   0    0   0   0       73.96            0.00               0.00          
  bin.38             root (UID1)                 5656         56            24         23    33   0    0   0   0       72.73            0.00               0.00          
  bin.45             root (UID1)                 5656         56            24         31    25   0    0   0   0       72.22            0.00               0.00          
  bin.15             root (UID1)                 5656         56            24         35    20   1    0   0   0       69.79            4.17               0.00          
  bin.87             root (UID1)                 5656         56            24         33    22   1    0   0   0       67.13            4.17               0.00          
  bin.11             root (UID1)                 5656         56            24         32    23   1    0   0   0       65.28            4.17               0.00          
  bin.14             root (UID1)                 5656         56            24         38    18   0    0   0   0       64.58            0.00               0.00          
  bin.79             root (UID1)                 5656         56            24         37    18   1    0   0   0       62.50            4.17               0.00          
  bin.68             root (UID1)                 5656         56            24         40    16   0    0   0   0       62.50            0.00               0.00          
  bin.63             root (UID1)                 5656         56            24         37    19   0    0   0   0       62.50            0.00               0.00          
  bin.58             root (UID1)                 5656         56            24         37    19   0    0   0   0       62.50            0.00               0.00          
  bin.80             root (UID1)                 5656         56            24         20    36   0    0   0   0       61.83            0.00               0.00          
  bin.64             root (UID1)                 5656         56            24         31    25   0    0   0   0       58.33            0.00               0.00          
  bin.13             root (UID1)                 5656         56            24         24    32   0    0   0   0       56.92            0.00               0.00          
  bin.20             root (UID1)                 5656         56            24         42    14   0    0   0   0       54.17            0.00               0.00          
  bin.7              root (UID1)                 5656         56            24         40    16   0    0   0   0       51.39            0.00               0.00          
  bin.65         k__Bacteria (UID203)            5449        104            58         68    36   0    0   0   0       49.14            0.00               0.00          
  bin.34             root (UID1)                 5656         56            24         45    11   0    0   0   0       45.83            0.00               0.00          
  bin.55             root (UID1)                 5656         56            24         44    12   0    0   0   0       43.75            0.00               0.00          
  bin.6              root (UID1)                 5656         56            24         48    7    1    0   0   0       33.33            4.17               0.00          
  bin.67             root (UID1)                 5656         56            24         50    6    0    0   0   0       25.00            0.00               0.00          
  bin.12             root (UID1)                 5656         56            24         51    5    0    0   0   0       20.83            0.00               0.00          
  bin.69             root (UID1)                 5656         56            24         53    3    0    0   0   0       12.50            0.00               0.00          
  bin.43             root (UID1)                 5656         56            24         54    2    0    0   0   0        8.33            0.00               0.00          
  bin.49         k__Bacteria (UID203)            5449        104            58         97    7    0    0   0   0        5.33            0.00               0.00          
  bin.86             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.53             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.33             root (UID1)                 5656         56            24         55    1    0    0   0   0        4.17            0.00               0.00          
  bin.32             root (UID1)                 5656         56            24         55    1    0    0   0   0        2.08            0.00               0.00          
  bin.9              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.84             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.81             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.8              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.78             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.72             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.71             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.66             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.61             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.59             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.56             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.54             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.5              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.48             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.47             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.4              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.39             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.36             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.30             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.19             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.16             root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
  bin.1              root (UID1)                 5656         56            24         56    0    0    0   0   0        0.00            0.00               0.00          
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
